Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C1215,21,Female,Chennai,"['Books', 'Fitness', 'Electronics']","['Biography', 'Yoga Mat', 'Smartphone']",Frequent Buyer,1304.36,Yes,Winter
C1216,22,Female,Bangalore,['Beauty'],['Foundation'],Occasional Shopper,1272.45,No,Winter
C1217,34,Female,Mumbai,"['Beauty', 'Home Decor']","['Lipstick', 'Cushions']",Occasional Shopper,4681.85,Yes,Spring
C1218,41,Male,Delhi,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",New Visitor,2147.49,Yes,Winter
C1219,20,Other,Delhi,['Fashion'],['Jacket'],New Visitor,3875.36,Yes,Spring
C1220,50,Female,Kolkata,"['Books', 'Home Decor']","['Biography', 'Lamp']",Occasional Shopper,2248.82,No,Summer
C1221,58,Female,Bangalore,['Beauty'],['Perfume'],Frequent Buyer,2072.61,No,Autumn
C1222,48,Male,Bangalore,"['Home Decor', 'Fashion', 'Beauty']","['Cushions', 'Jeans', 'Foundation']",New Visitor,4740.53,No,Winter
C1223,30,Male,Kolkata,['Fitness'],['Yoga Mat'],Occasional Shopper,4877.4,Yes,Autumn
C1224,57,Male,Mumbai,"['Home Decor', 'Books', 'Beauty']","['Cushions', 'Biography', 'Perfume']",Frequent Buyer,2949.72,Yes,Spring
C1225,37,Other,Bangalore,"['Electronics', 'Books']","['Smartphone', 'Fiction']",Occasional Shopper,2247.56,Yes,Spring
C1226,48,Male,Mumbai,"['Beauty', 'Electronics']","['Lipstick', 'Headphones']",Frequent Buyer,3242.66,Yes,Autumn
C1227,52,Other,Bangalore,"['Beauty', 'Home Decor', 'Fitness']","['Moisturizer', 'Lamp', 'Resistance Bands']",Occasional Shopper,2366.2,No,Spring
C1228,46,Male,Kolkata,"['Home Decor', 'Fashion', 'Books']","['Cushions', 'Jacket', 'Biography']",Occasional Shopper,3207.11,Yes,Spring
C1229,45,Female,Delhi,['Electronics'],['Laptop'],Occasional Shopper,1264.96,Yes,Summer
C1230,35,Male,Delhi,['Fitness'],['Yoga Mat'],New Visitor,4169.1,Yes,Summer
C1231,26,Male,Bangalore,['Fashion'],['Jacket'],Occasional Shopper,4669.89,Yes,Winter
C1232,21,Other,Chennai,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Resistance Bands', 'Shoes']",Frequent Buyer,2884.71,Yes,Summer
C1233,28,Other,Mumbai,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Resistance Bands', 'Shoes']",Occasional Shopper,4029.15,Yes,Autumn
C1234,50,Other,Kolkata,"['Fashion', 'Books', 'Home Decor']","['Shoes', 'Comics', 'Curtains']",Frequent Buyer,1114.87,Yes,Autumn
C1235,35,Male,Bangalore,"['Fitness', 'Books', 'Home Decor']","['Treadmill', 'Biography', 'Cushions']",New Visitor,986.98,No,Summer
C1236,46,Other,Mumbai,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Curtains', 'Moisturizer']",Occasional Shopper,803.66,No,Autumn
C1237,49,Male,Mumbai,"['Fitness', 'Home Decor']","['Dumbbells', 'Lamp']",Frequent Buyer,2885.34,Yes,Winter
C1238,57,Male,Kolkata,['Beauty'],['Lipstick'],New Visitor,2287.12,Yes,Winter
C1239,39,Other,Bangalore,"['Books', 'Fashion']","['Biography', 'Jacket']",Frequent Buyer,1791.71,No,Autumn
C1240,60,Male,Mumbai,"['Home Decor', 'Beauty']","['Cushions', 'Foundation']",New Visitor,628.7,Yes,Spring
C1241,56,Other,Chennai,"['Electronics', 'Home Decor']","['Smartphone', 'Curtains']",Occasional Shopper,2718.65,No,Spring
C1242,22,Female,Kolkata,['Fitness'],['Dumbbells'],Frequent Buyer,1273.47,Yes,Spring
C1243,23,Female,Kolkata,"['Books', 'Fitness', 'Beauty']","['Fiction', 'Yoga Mat', 'Perfume']",New Visitor,2034.57,No,Summer
C1244,55,Female,Delhi,"['Books', 'Fashion', 'Home Decor']","['Non-fiction', 'Jeans', 'Wall Art']",Occasional Shopper,2745.26,Yes,Summer
C1245,38,Other,Delhi,"['Books', 'Electronics']","['Biography', 'Smartwatch']",Occasional Shopper,3797.2,Yes,Summer
C1246,59,Female,Kolkata,"['Electronics', 'Fashion', 'Beauty']","['Laptop', 'T-shirt', 'Foundation']",Occasional Shopper,1365.51,No,Autumn
C1247,58,Other,Bangalore,"['Electronics', 'Beauty', 'Books']","['Smartwatch', 'Lipstick', 'Comics']",Frequent Buyer,1386.88,Yes,Autumn
C1248,35,Female,Bangalore,"['Beauty', 'Fashion', 'Books']","['Foundation', 'Jeans', 'Non-fiction']",Occasional Shopper,2350.91,Yes,Spring
C1249,28,Male,Delhi,"['Beauty', 'Electronics', 'Home Decor']","['Perfume', 'Laptop', 'Wall Art']",Frequent Buyer,1498.79,Yes,Winter
C1250,52,Female,Delhi,['Home Decor'],['Curtains'],Frequent Buyer,4477.09,No,Summer
C1251,40,Other,Chennai,"['Books', 'Fitness', 'Fashion']","['Comics', 'Dumbbells', 'Shoes']",Occasional Shopper,2160.22,No,Autumn
C1252,59,Male,Mumbai,['Fitness'],['Resistance Bands'],Occasional Shopper,4207.34,No,Winter
C1253,36,Female,Kolkata,"['Beauty', 'Home Decor']","['Foundation', 'Curtains']",New Visitor,1697.03,No,Summer
C1254,41,Other,Delhi,"['Fashion', 'Books', 'Fitness']","['Jacket', 'Biography', 'Dumbbells']",Frequent Buyer,821.88,Yes,Spring
C1255,20,Female,Delhi,"['Home Decor', 'Beauty', 'Fashion']","['Wall Art', 'Lipstick', 'Jeans']",New Visitor,1238.57,Yes,Autumn
C1256,20,Female,Mumbai,['Fitness'],['Treadmill'],Frequent Buyer,2035.21,Yes,Winter
C1257,37,Male,Chennai,['Fashion'],['Jacket'],New Visitor,4551.57,Yes,Spring
C1258,53,Other,Chennai,"['Electronics', 'Beauty']","['Smartwatch', 'Perfume']",Frequent Buyer,4412.25,Yes,Spring
C1259,31,Female,Kolkata,"['Home Decor', 'Electronics', 'Books']","['Cushions', 'Headphones', 'Non-fiction']",Occasional Shopper,3576.07,Yes,Winter
C1260,40,Female,Chennai,"['Books', 'Beauty']","['Comics', 'Lipstick']",Occasional Shopper,1099.37,No,Autumn
C1261,30,Female,Kolkata,"['Electronics', 'Fashion', 'Home Decor']","['Headphones', 'Shoes', 'Lamp']",Frequent Buyer,1900.72,No,Spring
C1262,50,Male,Mumbai,"['Beauty', 'Home Decor']","['Lipstick', 'Curtains']",Occasional Shopper,3073.51,Yes,Spring
C1263,41,Female,Delhi,['Fashion'],['Jeans'],Frequent Buyer,3475.63,No,Spring
C1264,60,Other,Delhi,['Home Decor'],['Wall Art'],New Visitor,2691.85,No,Winter
C1265,24,Other,Chennai,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",Frequent Buyer,2072.91,Yes,Spring
C1266,18,Male,Bangalore,['Beauty'],['Perfume'],New Visitor,4123.48,No,Summer
C1267,58,Male,Chennai,['Books'],['Biography'],New Visitor,1193.65,No,Autumn
C1268,41,Male,Bangalore,['Fashion'],['Jacket'],New Visitor,1790.22,No,Spring
C1269,19,Other,Kolkata,"['Beauty', 'Fitness', 'Books']","['Moisturizer', 'Dumbbells', 'Fiction']",New Visitor,3488.85,Yes,Winter
C1270,59,Other,Kolkata,"['Fashion', 'Home Decor']","['Shoes', 'Lamp']",Occasional Shopper,3667.48,No,Autumn
C1271,19,Female,Kolkata,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",Frequent Buyer,4721.16,Yes,Summer
C1272,27,Female,Delhi,['Books'],['Comics'],Occasional Shopper,4932.85,Yes,Spring
C1273,35,Female,Chennai,"['Electronics', 'Home Decor', 'Fitness']","['Smartphone', 'Cushions', 'Resistance Bands']",New Visitor,4573.34,Yes,Spring
C1274,51,Female,Chennai,"['Fitness', 'Beauty', 'Electronics']","['Resistance Bands', 'Foundation', 'Laptop']",Frequent Buyer,4039.37,No,Autumn
C1275,43,Female,Delhi,"['Fitness', 'Electronics', 'Fashion']","['Treadmill', 'Headphones', 'T-shirt']",Frequent Buyer,1938.94,No,Spring
C1276,20,Male,Bangalore,"['Fashion', 'Home Decor']","['Shoes', 'Wall Art']",Frequent Buyer,1994.96,Yes,Winter
C1277,42,Other,Chennai,['Home Decor'],['Lamp'],Occasional Shopper,2606.53,Yes,Spring
C1278,45,Female,Chennai,"['Beauty', 'Fashion', 'Electronics']","['Foundation', 'Shoes', 'Headphones']",New Visitor,1979.63,No,Summer
C1279,25,Other,Kolkata,['Beauty'],['Perfume'],Occasional Shopper,3179.9,No,Winter
C1280,23,Female,Delhi,"['Fitness', 'Beauty', 'Fashion']","['Dumbbells', 'Lipstick', 'Jacket']",New Visitor,4820.84,No,Summer
C1281,41,Male,Mumbai,"['Fashion', 'Books', 'Home Decor']","['Jacket', 'Non-fiction', 'Curtains']",Frequent Buyer,3961.37,Yes,Summer
C1282,48,Male,Delhi,['Home Decor'],['Curtains'],Occasional Shopper,1827.71,No,Spring
C1283,59,Female,Delhi,"['Electronics', 'Books', 'Fashion']","['Smartwatch', 'Non-fiction', 'Shoes']",Frequent Buyer,1208.31,Yes,Summer
C1284,38,Other,Mumbai,"['Beauty', 'Home Decor', 'Electronics']","['Lipstick', 'Curtains', 'Smartwatch']",Frequent Buyer,4619.16,Yes,Autumn
C1285,54,Female,Chennai,"['Fitness', 'Electronics']","['Yoga Mat', 'Smartwatch']",Frequent Buyer,3587.36,Yes,Autumn
C1286,58,Other,Chennai,['Books'],['Biography'],Frequent Buyer,2869.25,Yes,Autumn
C1287,32,Male,Chennai,['Books'],['Comics'],New Visitor,2239.9,Yes,Summer
C1288,29,Other,Kolkata,['Books'],['Comics'],New Visitor,4273.54,Yes,Autumn
C1289,45,Male,Kolkata,"['Home Decor', 'Beauty', 'Books']","['Cushions', 'Lipstick', 'Biography']",Occasional Shopper,3967.33,Yes,Spring
C1290,36,Male,Bangalore,['Home Decor'],['Wall Art'],Occasional Shopper,3173.79,No,Winter
C1291,46,Male,Bangalore,"['Electronics', 'Beauty', 'Fashion']","['Headphones', 'Lipstick', 'T-shirt']",Frequent Buyer,1734.92,No,Winter
C1292,22,Other,Kolkata,"['Beauty', 'Fitness']","['Foundation', 'Yoga Mat']",New Visitor,514.45,Yes,Winter
C1293,22,Female,Chennai,"['Books', 'Fitness', 'Electronics']","['Non-fiction', 'Treadmill', 'Headphones']",New Visitor,746.93,Yes,Summer
C1294,57,Male,Kolkata,['Books'],['Comics'],New Visitor,4457.68,Yes,Summer
C1295,24,Male,Kolkata,['Home Decor'],['Cushions'],Frequent Buyer,2872.71,Yes,Spring
C1296,54,Female,Kolkata,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Lipstick', 'Smartphone']",New Visitor,3847.02,No,Summer
C1297,36,Female,Bangalore,"['Beauty', 'Electronics', 'Home Decor']","['Foundation', 'Headphones', 'Lamp']",Occasional Shopper,2718.44,Yes,Spring
C1298,34,Female,Chennai,"['Beauty', 'Books', 'Fitness']","['Foundation', 'Comics', 'Yoga Mat']",Occasional Shopper,3853.03,Yes,Autumn
C1299,28,Male,Kolkata,"['Beauty', 'Fitness']","['Perfume', 'Dumbbells']",Occasional Shopper,2045.95,Yes,Autumn
C1300,50,Male,Delhi,"['Electronics', 'Fitness', 'Beauty']","['Smartphone', 'Dumbbells', 'Moisturizer']",New Visitor,2281.23,No,Summer
C1301,21,Other,Bangalore,['Beauty'],['Perfume'],New Visitor,3961.94,No,Winter
C1302,57,Other,Kolkata,"['Home Decor', 'Books', 'Fashion']","['Wall Art', 'Biography', 'T-shirt']",New Visitor,1238.31,Yes,Summer
C1303,45,Male,Bangalore,"['Fitness', 'Books', 'Home Decor']","['Yoga Mat', 'Comics', 'Cushions']",Frequent Buyer,3318.74,No,Spring
C1304,58,Other,Bangalore,['Home Decor'],['Cushions'],Occasional Shopper,3824.63,No,Winter
C1305,56,Female,Kolkata,"['Home Decor', 'Fashion', 'Beauty']","['Lamp', 'Shoes', 'Lipstick']",Frequent Buyer,2071.88,Yes,Summer
C1306,51,Other,Bangalore,"['Electronics', 'Home Decor', 'Books']","['Laptop', 'Wall Art', 'Fiction']",New Visitor,736.93,No,Autumn
C1307,34,Male,Chennai,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",Frequent Buyer,1751.23,No,Winter
C1308,39,Male,Kolkata,['Home Decor'],['Lamp'],New Visitor,2662.73,No,Spring
C1309,37,Male,Mumbai,"['Fitness', 'Fashion']","['Resistance Bands', 'Jacket']",Occasional Shopper,3428.39,Yes,Winter
C1310,45,Other,Bangalore,"['Fitness', 'Fashion']","['Treadmill', 'T-shirt']",Frequent Buyer,579.87,Yes,Summer
C1311,34,Male,Chennai,['Books'],['Comics'],New Visitor,4872.69,Yes,Spring
C1312,59,Other,Mumbai,['Fashion'],['Shoes'],New Visitor,1660.66,No,Autumn
C1313,59,Male,Bangalore,['Fashion'],['Jacket'],New Visitor,2804.78,No,Autumn
C1314,50,Other,Bangalore,"['Fitness', 'Beauty', 'Home Decor']","['Treadmill', 'Foundation', 'Lamp']",Frequent Buyer,2986.06,No,Summer
C1315,42,Male,Mumbai,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Perfume', 'Jacket']",Occasional Shopper,3483.35,No,Spring
C1316,29,Other,Mumbai,"['Beauty', 'Fitness', 'Home Decor']","['Moisturizer', 'Resistance Bands', 'Wall Art']",Occasional Shopper,1046.58,No,Spring
C1317,47,Male,Chennai,['Beauty'],['Foundation'],Frequent Buyer,3769.53,No,Winter
C1318,18,Male,Kolkata,['Books'],['Fiction'],Occasional Shopper,3977.77,No,Winter
C1319,55,Female,Chennai,"['Beauty', 'Electronics', 'Fitness']","['Foundation', 'Headphones', 'Yoga Mat']",Frequent Buyer,2356.82,No,Autumn
C1320,33,Male,Chennai,"['Home Decor', 'Fashion', 'Electronics']","['Wall Art', 'Jeans', 'Laptop']",Frequent Buyer,1378.6,Yes,Autumn
C1321,59,Male,Chennai,"['Home Decor', 'Electronics']","['Wall Art', 'Headphones']",Frequent Buyer,2838.23,No,Summer
C1322,44,Female,Kolkata,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",Frequent Buyer,730.48,Yes,Spring
C1323,44,Male,Delhi,"['Books', 'Beauty', 'Electronics']","['Fiction', 'Moisturizer', 'Headphones']",New Visitor,2188.69,Yes,Autumn
C1324,22,Other,Delhi,['Home Decor'],['Lamp'],Occasional Shopper,2049.57,Yes,Summer
C1325,31,Male,Delhi,"['Beauty', 'Fashion']","['Moisturizer', 'Jacket']",Occasional Shopper,4092.77,No,Winter
C1326,19,Male,Delhi,['Electronics'],['Headphones'],Frequent Buyer,4661.65,No,Autumn
C1327,26,Female,Kolkata,"['Books', 'Electronics', 'Fitness']","['Biography', 'Headphones', 'Dumbbells']",Frequent Buyer,3333.27,No,Autumn
C1328,58,Female,Delhi,"['Beauty', 'Electronics', 'Fashion']","['Foundation', 'Smartphone', 'Shoes']",Frequent Buyer,1832.37,No,Spring
C1329,28,Other,Bangalore,"['Home Decor', 'Fashion']","['Cushions', 'Shoes']",New Visitor,2644.53,No,Summer
C1330,43,Male,Chennai,['Beauty'],['Foundation'],New Visitor,3612.05,Yes,Autumn
C1331,53,Female,Kolkata,"['Beauty', 'Books', 'Electronics']","['Lipstick', 'Fiction', 'Headphones']",Occasional Shopper,3660.25,Yes,Summer
C1332,30,Other,Bangalore,"['Home Decor', 'Fitness']","['Cushions', 'Resistance Bands']",Occasional Shopper,4746.12,Yes,Summer
C1333,34,Other,Delhi,['Books'],['Comics'],Frequent Buyer,1142.65,No,Autumn
C1334,23,Other,Delhi,['Home Decor'],['Cushions'],Frequent Buyer,1686.33,Yes,Summer
C1335,59,Other,Delhi,['Books'],['Non-fiction'],Occasional Shopper,1091.83,No,Autumn
C1336,57,Female,Kolkata,"['Books', 'Home Decor']","['Biography', 'Cushions']",Occasional Shopper,4019.91,No,Spring
C1337,26,Female,Kolkata,['Fitness'],['Treadmill'],Occasional Shopper,1736.56,Yes,Autumn
C1338,44,Male,Delhi,['Fitness'],['Resistance Bands'],Frequent Buyer,2842.13,Yes,Autumn
C1339,44,Male,Mumbai,['Books'],['Non-fiction'],New Visitor,4330.09,No,Summer
C1340,46,Male,Delhi,['Home Decor'],['Cushions'],Occasional Shopper,4772.9,Yes,Autumn
C1341,44,Female,Bangalore,['Beauty'],['Lipstick'],Occasional Shopper,1879.98,No,Winter
C1342,46,Male,Chennai,"['Fashion', 'Beauty', 'Electronics']","['Shoes', 'Perfume', 'Headphones']",Occasional Shopper,4762.84,No,Winter
C1343,45,Female,Bangalore,"['Home Decor', 'Beauty']","['Cushions', 'Perfume']",Occasional Shopper,3978.73,No,Spring
C1344,23,Male,Kolkata,"['Beauty', 'Electronics', 'Books']","['Perfume', 'Smartphone', 'Biography']",New Visitor,1729.92,Yes,Winter
C1345,20,Female,Bangalore,"['Fitness', 'Beauty']","['Resistance Bands', 'Perfume']",Occasional Shopper,4930.11,Yes,Spring
C1346,30,Other,Delhi,['Beauty'],['Lipstick'],Frequent Buyer,662.47,No,Winter
C1347,29,Other,Mumbai,['Books'],['Comics'],Occasional Shopper,3516.64,Yes,Spring
C1348,38,Male,Delhi,"['Books', 'Home Decor', 'Electronics']","['Biography', 'Lamp', 'Laptop']",New Visitor,723.15,Yes,Spring
C1349,37,Other,Bangalore,['Home Decor'],['Lamp'],Frequent Buyer,608.02,Yes,Summer
C1350,21,Female,Kolkata,"['Fashion', 'Home Decor', 'Books']","['Jacket', 'Cushions', 'Comics']",Occasional Shopper,4815.49,Yes,Summer
C1351,33,Female,Chennai,['Home Decor'],['Cushions'],Frequent Buyer,3194.93,No,Summer
C1352,20,Male,Kolkata,"['Electronics', 'Home Decor', 'Fitness']","['Smartwatch', 'Cushions', 'Treadmill']",New Visitor,3524.57,Yes,Winter
C1353,50,Male,Mumbai,"['Beauty', 'Books', 'Fitness']","['Perfume', 'Biography', 'Yoga Mat']",New Visitor,765.78,Yes,Summer
C1354,30,Male,Bangalore,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",Frequent Buyer,2733.63,No,Autumn
C1355,33,Male,Chennai,"['Fashion', 'Books', 'Fitness']","['T-shirt', 'Fiction', 'Yoga Mat']",Occasional Shopper,4016.37,No,Spring
C1356,52,Female,Chennai,['Home Decor'],['Lamp'],New Visitor,3413.52,Yes,Spring
C1357,48,Other,Mumbai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Lamp', 'Moisturizer']",New Visitor,3819.84,Yes,Summer
C1358,42,Other,Kolkata,"['Fitness', 'Home Decor']","['Yoga Mat', 'Cushions']",New Visitor,3069.37,Yes,Winter
C1359,32,Female,Delhi,['Fashion'],['Jeans'],Frequent Buyer,4818.09,No,Spring
C1360,33,Other,Delhi,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",Occasional Shopper,2269.29,No,Summer
C1361,49,Male,Bangalore,['Fashion'],['Jacket'],New Visitor,1997.92,No,Winter
C1362,33,Other,Bangalore,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",New Visitor,1925.03,Yes,Summer
C1363,42,Female,Delhi,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Perfume', 'Laptop']",Frequent Buyer,3262.84,No,Autumn
C1364,53,Female,Mumbai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Lipstick', 'Comics']",Frequent Buyer,4537.3,Yes,Spring
C1365,57,Male,Mumbai,['Electronics'],['Headphones'],Occasional Shopper,1786.12,Yes,Spring
C1366,55,Female,Chennai,['Electronics'],['Headphones'],Frequent Buyer,3266.68,Yes,Winter
C1367,60,Male,Bangalore,['Home Decor'],['Curtains'],Frequent Buyer,2438.45,No,Winter
C1368,59,Other,Mumbai,['Fashion'],['T-shirt'],New Visitor,4474.44,No,Summer
C1369,51,Other,Kolkata,['Electronics'],['Smartphone'],Frequent Buyer,3764.92,Yes,Autumn
C1370,33,Other,Mumbai,"['Beauty', 'Fitness']","['Foundation', 'Dumbbells']",New Visitor,1017.35,No,Winter
C1371,19,Other,Chennai,"['Electronics', 'Books', 'Fitness']","['Headphones', 'Fiction', 'Resistance Bands']",New Visitor,759.23,No,Autumn
C1372,33,Female,Delhi,['Fitness'],['Resistance Bands'],Occasional Shopper,3747.47,No,Winter
C1373,55,Other,Delhi,"['Home Decor', 'Beauty', 'Books']","['Wall Art', 'Lipstick', 'Biography']",New Visitor,1657.96,No,Autumn
C1374,21,Other,Mumbai,"['Home Decor', 'Beauty', 'Fitness']","['Cushions', 'Moisturizer', 'Resistance Bands']",Frequent Buyer,1093.98,No,Spring
C1375,40,Other,Mumbai,"['Fashion', 'Beauty']","['T-shirt', 'Moisturizer']",Occasional Shopper,3887.4,No,Spring
C1376,42,Male,Mumbai,"['Fashion', 'Electronics', 'Home Decor']","['Jeans', 'Laptop', 'Cushions']",Occasional Shopper,2299.56,No,Spring
C1377,47,Male,Delhi,['Fitness'],['Dumbbells'],Frequent Buyer,1756.58,Yes,Autumn
C1378,57,Male,Kolkata,"['Electronics', 'Books']","['Headphones', 'Non-fiction']",Frequent Buyer,1362.45,No,Winter
C1379,22,Male,Chennai,['Electronics'],['Laptop'],New Visitor,2500.16,Yes,Winter
C1380,58,Male,Kolkata,"['Fitness', 'Electronics', 'Books']","['Resistance Bands', 'Smartphone', 'Biography']",New Visitor,2780.91,Yes,Summer
C1381,30,Other,Mumbai,['Beauty'],['Perfume'],Occasional Shopper,3753.03,Yes,Spring
C1382,42,Female,Mumbai,"['Fashion', 'Books']","['Jacket', 'Comics']",Occasional Shopper,1844.89,No,Winter
C1383,49,Male,Mumbai,"['Home Decor', 'Fashion', 'Fitness']","['Lamp', 'Shoes', 'Dumbbells']",Frequent Buyer,4760.26,No,Summer
C1384,20,Other,Chennai,['Electronics'],['Headphones'],Frequent Buyer,4559,No,Autumn
C1385,51,Female,Kolkata,"['Home Decor', 'Beauty']","['Curtains', 'Perfume']",Occasional Shopper,3351.65,No,Winter
C1386,58,Other,Bangalore,['Fashion'],['Shoes'],Occasional Shopper,2947.7,No,Winter
C1387,47,Male,Bangalore,"['Fashion', 'Beauty']","['Shoes', 'Foundation']",Frequent Buyer,4473.27,Yes,Winter
C1388,25,Male,Mumbai,"['Fashion', 'Fitness', 'Home Decor']","['Shoes', 'Yoga Mat', 'Lamp']",New Visitor,2466.84,No,Winter
C1389,28,Female,Kolkata,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Lamp', 'Foundation']",New Visitor,4867.08,Yes,Spring
C1390,36,Other,Chennai,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Smartwatch', 'Perfume']",Occasional Shopper,2952.9,No,Winter
C1391,35,Other,Delhi,['Electronics'],['Smartphone'],New Visitor,4231.31,No,Summer
C1392,58,Female,Chennai,['Beauty'],['Moisturizer'],Occasional Shopper,3955.75,No,Autumn
C1393,60,Female,Delhi,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",Occasional Shopper,4964.53,Yes,Autumn
C1394,23,Male,Bangalore,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Comics', 'Smartphone']",Occasional Shopper,3870.63,No,Autumn
C1395,55,Male,Chennai,"['Home Decor', 'Beauty', 'Fashion']","['Curtains', 'Lipstick', 'Shoes']",Frequent Buyer,4909.64,No,Summer
C1396,43,Female,Kolkata,['Fashion'],['Jacket'],New Visitor,3952.34,No,Summer
C1397,47,Other,Kolkata,"['Fashion', 'Fitness']","['Jacket', 'Yoga Mat']",Frequent Buyer,543.23,No,Summer
C1398,25,Other,Mumbai,"['Fashion', 'Fitness']","['Jacket', 'Dumbbells']",New Visitor,4020.52,No,Summer
C1399,38,Male,Bangalore,"['Beauty', 'Fashion']","['Perfume', 'Shoes']",Frequent Buyer,4804.11,No,Summer
C1400,45,Female,Delhi,"['Beauty', 'Books', 'Fitness']","['Moisturizer', 'Biography', 'Treadmill']",Frequent Buyer,2057.2,No,Winter
C1401,33,Female,Chennai,"['Fashion', 'Home Decor']","['T-shirt', 'Cushions']",Occasional Shopper,2542.94,Yes,Autumn
C1402,42,Male,Chennai,"['Fitness', 'Electronics']","['Dumbbells', 'Laptop']",Frequent Buyer,1732.3,No,Autumn
C1403,30,Female,Kolkata,"['Home Decor', 'Books']","['Cushions', 'Fiction']",Frequent Buyer,1873.03,Yes,Spring
C1404,27,Female,Delhi,"['Home Decor', 'Electronics', 'Fitness']","['Wall Art', 'Headphones', 'Yoga Mat']",Frequent Buyer,4711.23,Yes,Autumn
C1405,26,Female,Kolkata,['Fashion'],['Jacket'],New Visitor,4267.21,Yes,Winter
